,Capacity,DaysShowedInWeek,Index,LastDate,Lifetime,Movie,OccAtWeek,OccPer,OtherReleasesInWeek,ReleaseDate,ShowsInWeek,WeeksSinceRelease
3041,770,7,3041,2017-08-23,4,HO00001870,559,0.725974025974025,6,2017-07-28,7,3
3042,110,1,3042,2017-08-23,4,HO00001870,61,0.554545454545454,8,2017-07-28,1,4
3043,4530,5,3043,2017-07-02,1,HO00001871,3728,0.822958057395143,4,2017-06-23,23,0
3044,1810,5,3044,2017-07-02,1,HO00001871,913,0.5044198895027621,10,2017-06-23,11,1
3045,3530,5,3045,2017-07-13,3,HO00001872,2984,0.845325779036827,4,2017-06-23,23,0
3046,1640,5,3046,2017-07-13,3,HO00001872,887,0.5408536585365851,10,2017-06-23,11,1
3047,550,5,3047,2017-07-13,3,HO00001872,391,0.71090909090909,4,2017-06-23,5,2
3048,220,2,3048,2017-07-13,3,HO00001872,126,0.5727272727272721,11,2017-06-23,2,3
3049,3720,5,3049,2017-07-27,2,HO00001873,2584,0.694623655913978,11,2017-07-14,12,0
3050,1895,7,3050,2017-07-27,2,HO00001873,973,0.5134564643799471,10,2017-07-14,9,1
3051,262,2,3051,2017-07-27,2,HO00001873,110,0.419847328244274,9,2017-07-14,2,2
3052,240,2,3052,2017-06-11,0,HO00001874,49,0.20416666666666602,7,2017-06-10,2,0
3053,550,5,3053,2017-06-22,1,HO00001875,369,0.67090909090909,10,2017-06-16,5,0
3054,220,2,3054,2017-06-22,1,HO00001875,115,0.522727272727272,4,2017-06-16,2,1
3055,3100,5,3055,2017-07-20,5,HO00001877,1946,0.62774193548387,10,2017-06-16,10,0
3056,2240,7,3056,2017-07-20,5,HO00001877,1295,0.578125,4,2017-06-16,13,1
3057,1233,5,3057,2017-07-20,5,HO00001877,702,0.5693430656934301,10,2017-06-16,7,2
3058,917,5,3058,2017-07-20,5,HO00001877,557,0.6074154852780801,4,2017-06-16,7,3
3059,917,7,3059,2017-07-20,5,HO00001877,606,0.6608505997818971,11,2017-06-16,7,4
3060,262,2,3060,2017-07-20,5,HO00001877,166,0.633587786259541,10,2017-06-16,2,5
3061,3720,5,3061,2017-08-23,10,HO00001878,3152,0.8473118279569891,10,2017-06-16,12,0
3062,2943,7,3062,2017-08-23,10,HO00001878,2168,0.7366632687733601,4,2017-06-16,17,1
3063,917,5,3063,2017-08-23,10,HO00001878,690,0.7524536532170121,10,2017-06-16,7,2
3064,895,5,3064,2017-08-23,10,HO00001878,553,0.617877094972067,4,2017-06-16,7,3
3065,1399,7,3065,2017-08-23,10,HO00001878,1000,0.7147962830593281,11,2017-06-16,11,4
3066,1322,7,3066,2017-08-23,10,HO00001878,1079,0.816187594553706,10,2017-06-16,11,5
3067,895,7,3067,2017-08-23,10,HO00001878,642,0.71731843575419,9,2017-06-16,7,6
3068,1157,7,3068,2017-08-23,10,HO00001878,825,0.71305099394987,5,2017-06-16,9,7
3069,917,7,3069,2017-08-23,10,HO00001878,571,0.6226826608505991,11,2017-06-16,7,8
3070,862,7,3070,2017-08-23,10,HO00001878,527,0.611368909512761,6,2017-06-16,7,9
3071,120,1,3071,2017-08-23,10,HO00001878,67,0.558333333333333,8,2017-06-16,1,10
3072,660,6,3072,2017-06-28,2,HO00001879,598,0.9060606060606051,10,2017-06-15,6,0
3073,820,7,3073,2017-06-28,2,HO00001879,670,0.817073170731707,4,2017-06-15,7,1
3074,120,1,3074,2017-06-28,2,HO00001879,70,0.583333333333333,10,2017-06-15,1,2
3075,3100,5,3075,2017-07-27,6,HO00001880,2923,0.942903225806451,10,2017-06-16,10,0
3076,2800,7,3076,2017-07-27,6,HO00001880,2263,0.8082142857142851,4,2017-06-16,17,1
3077,2340,5,3077,2017-07-27,6,HO00001880,2148,0.917948717948718,10,2017-06-16,10,2
3078,3100,5,3078,2017-07-27,6,HO00001880,1739,0.560967741935483,4,2017-06-16,10,3
3079,1790,7,3079,2017-07-27,6,HO00001880,941,0.5256983240223461,11,2017-06-16,9,4
3080,770,7,3080,2017-07-27,6,HO00001880,560,0.7272727272727271,10,2017-06-16,7,5
3081,220,2,3081,2017-07-27,6,HO00001880,117,0.5318181818181811,9,2017-06-16,2,6
3082,550,5,3082,2017-06-22,1,HO00001883,377,0.6854545454545451,10,2017-06-16,5,0
3083,220,2,3083,2017-06-22,1,HO00001883,45,0.204545454545454,4,2017-06-16,2,1
3084,1370,5,3084,2017-06-22,1,HO00001884,1043,0.7613138686131381,10,2017-06-16,12,0
3085,460,2,3085,2017-06-22,1,HO00001884,292,0.6347826086956521,4,2017-06-16,4,1
3086,550,5,3086,2017-06-30,2,HO00001889,523,0.95090909090909,10,2017-06-16,5,0
3087,820,7,3087,2017-06-30,2,HO00001889,706,0.8609756097560971,4,2017-06-16,7,1
3088,350,3,3088,2017-06-30,2,HO00001889,123,0.35142857142857103,10,2017-06-16,3,2
3089,550,5,3089,2017-06-22,1,HO00001890,214,0.38909090909090904,10,2017-06-16,5,0
3090,220,2,3090,2017-06-22,1,HO00001890,48,0.218181818181818,4,2017-06-16,2,1
3091,240,2,3091,2017-06-18,0,HO00001895,116,0.48333333333333306,10,2017-06-17,2,0
3092,2480,3,3092,2017-08-03,5,HO00001897,1757,0.708467741935483,10,2017-06-30,8,0
3093,1790,5,3093,2017-08-03,5,HO00001897,937,0.523463687150837,4,2017-06-30,7,1
3094,2060,7,3094,2017-08-03,5,HO00001897,1373,0.666504854368932,11,2017-06-30,14,2
3095,1680,7,3095,2017-08-03,5,HO00001897,1276,0.759523809523809,10,2017-06-30,14,3
3096,1030,7,3096,2017-08-03,5,HO00001897,667,0.64757281553398,9,2017-06-30,9,4
3097,220,2,3097,2017-08-03,5,HO00001897,146,0.663636363636363,5,2017-06-30,2,5
3098,660,3,3098,2017-07-12,2,HO00001898,531,0.804545454545454,10,2017-06-30,6,0
3099,1100,5,3099,2017-07-12,2,HO00001898,317,0.28818181818181804,4,2017-06-30,10,1
3100,110,1,3100,2017-07-12,2,HO00001898,2,0.018181818181818,11,2017-06-30,1,2
3101,330,3,3101,2017-07-02,0,HO00001902,190,0.575757575757575,10,2017-06-30,3,0
3102,330,3,3102,2017-07-02,0,HO00001903,253,0.766666666666666,10,2017-06-30,3,0
3103,930,3,3103,2017-07-13,2,HO00001904,835,0.897849462365591,10,2017-06-30,3,0
3104,2170,5,3104,2017-07-13,2,HO00001904,894,0.41198156682027604,4,2017-06-30,7,1
3105,620,2,3105,2017-07-13,2,HO00001904,190,0.30645161290322503,11,2017-06-30,2,2
3106,660,3,3106,2017-07-20,3,HO00001905,540,0.818181818181818,10,2017-06-30,6,0
3107,600,5,3107,2017-07-20,3,HO00001905,409,0.6816666666666661,4,2017-06-30,5,1
3108,895,7,3108,2017-07-20,3,HO00001905,515,0.575418994413407,11,2017-06-30,7,2
3109,262,2,3109,2017-07-20,3,HO00001905,140,0.534351145038167,10,2017-06-30,2,3
3110,1320,3,3110,2017-07-27,4,HO00001906,1258,0.9530303030303031,10,2017-06-30,11,0
3111,2650,5,3111,2017-07-27,4,HO00001906,1941,0.732452830188679,4,2017-06-30,15,1
3112,3210,7,3112,2017-07-27,4,HO00001906,1852,0.576947040498442,11,2017-06-30,16,2
3113,1410,7,3113,2017-07-27,4,HO00001906,741,0.5255319148936171,10,2017-06-30,9,3
3114,220,2,3114,2017-07-27,4,HO00001906,106,0.48181818181818103,9,2017-06-30,2,4
3115,330,3,3115,2017-07-13,2,HO00001912,223,0.675757575757575,10,2017-06-30,3,0
3116,550,5,3116,2017-07-13,2,HO00001912,363,0.66,4,2017-06-30,5,1
3117,220,2,3117,2017-07-13,2,HO00001912,107,0.48636363636363605,11,2017-06-30,2,2
3118,220,2,3118,2017-07-02,0,HO00001914,146,0.663636363636363,10,2017-07-01,2,0
3119,4320,5,3119,2017-08-10,5,HO00001915,2791,0.646064814814814,4,2017-07-07,17,0
3120,3580,7,3120,2017-08-10,5,HO00001915,2610,0.7290502793296091,11,2017-07-07,16,1
3121,2370,7,3121,2017-08-10,5,HO00001915,1513,0.6383966244725731,10,2017-07-07,16,2
3122,1124,7,3122,2017-08-10,5,HO00001915,819,0.7286476868327401,9,2017-07-07,9,3
3123,840,7,3123,2017-08-10,5,HO00001915,554,0.6595238095238091,5,2017-07-07,7,4
3124,240,2,3124,2017-08-10,5,HO00001915,115,0.479166666666666,11,2017-07-07,2,5
3125,550,5,3125,2017-07-13,1,HO00001919,439,0.7981818181818181,4,2017-07-07,5,0
3126,220,2,3126,2017-07-13,1,HO00001919,193,0.8772727272727271,11,2017-07-07,2,1
3127,1370,5,3127,2017-07-27,3,HO00001921,1082,0.7897810218978101,4,2017-07-07,12,0
3128,1230,7,3128,2017-07-27,3,HO00001921,915,0.74390243902439,11,2017-07-07,11,1
3129,770,7,3129,2017-07-27,3,HO00001921,512,0.664935064935064,10,2017-07-07,7,2
3130,220,2,3130,2017-07-27,3,HO00001921,106,0.48181818181818103,9,2017-07-07,2,3
3131,2390,5,3131,2017-07-27,2,HO00001930,1848,0.773221757322175,11,2017-07-14,12,0
3132,2060,7,3132,2017-07-27,2,HO00001930,1430,0.6941747572815531,10,2017-07-14,14,1
3133,360,2,3133,2017-07-27,2,HO00001930,246,0.683333333333333,9,2017-07-14,3,2
3134,330,3,3134,2017-07-16,0,HO00001931,74,0.22424242424242402,11,2017-07-14,3,0
3135,2150,5,3135,2017-07-20,1,HO00001932,1346,0.626046511627907,11,2017-07-14,10,0
3136,860,2,3136,2017-07-20,1,HO00001932,275,0.319767441860465,10,2017-07-14,4,1
3137,1320,5,3137,2017-07-20,1,HO00001933,635,0.481060606060606,11,2017-07-14,12,0
3138,440,2,3138,2017-07-20,1,HO00001933,129,0.29318181818181804,10,2017-07-14,4,1
3139,550,5,3139,2017-07-20,1,HO00001934,344,0.625454545454545,11,2017-07-14,5,0
3140,220,2,3140,2017-07-20,1,HO00001934,83,0.37727272727272704,10,2017-07-14,2,1
3141,600,5,3141,2017-07-20,1,HO00001935,268,0.44666666666666605,11,2017-07-14,5,0
3142,240,2,3142,2017-07-20,1,HO00001935,55,0.22916666666666602,10,2017-07-14,2,1
3143,550,5,3143,2017-07-20,1,HO00001936,228,0.41454545454545405,11,2017-07-14,5,0
3144,220,2,3144,2017-07-20,1,HO00001936,61,0.277272727272727,10,2017-07-14,2,1
3145,550,5,3145,2017-07-20,1,HO00001937,275,0.5,11,2017-07-14,5,0
3146,220,2,3146,2017-07-20,1,HO00001937,52,0.23636363636363603,10,2017-07-14,2,1
3147,600,5,3147,2017-07-19,1,HO00001939,222,0.37,11,2017-07-14,5,0
3148,120,1,3148,2017-07-19,1,HO00001939,38,0.31666666666666604,10,2017-07-14,1,1
3149,1440,5,3149,2017-08-10,3,HO00001944,1236,0.8583333333333331,10,2017-07-21,12,0
3150,1800,7,3150,2017-08-10,3,HO00001944,1476,0.8200000000000001,9,2017-07-21,15,1
3151,1920,7,3151,2017-08-10,3,HO00001944,1524,0.7937500000000001,5,2017-07-21,16,2
3152,480,2,3152,2017-08-10,3,HO00001944,354,0.7375,11,2017-07-21,4,3
3153,4790,5,3153,2017-10-17,12,HO00001945,4644,0.969519832985386,10,2017-07-21,18,0
3154,7370,7,3154,2017-10-17,12,HO00001945,6828,0.9264586160108541,9,2017-07-21,25,1
3155,5340,7,3155,2017-10-17,12,HO00001945,4576,0.8569288389513101,5,2017-07-21,23,2
3156,2794,7,3156,2017-10-17,12,HO00001945,2369,0.8478883321403,11,2017-07-21,21,3
3157,1980,7,3157,2017-10-17,12,HO00001945,1773,0.8954545454545451,6,2017-07-21,18,4
3158,880,7,3158,2017-10-17,12,HO00001945,778,0.884090909090909,8,2017-07-21,8,5
3159,770,7,3159,2017-10-17,12,HO00001945,685,0.8896103896103891,10,2017-07-21,7,6
3160,770,7,3160,2017-10-17,12,HO00001945,680,0.8831168831168831,13,2017-07-21,7,7
3161,875,7,3161,2017-10-17,12,HO00001945,647,0.7394285714285711,8,2017-07-21,7,8
3162,862,7,3162,2017-10-17,12,HO00001945,688,0.7981438515081201,12,2017-07-21,7,9
3163,862,7,3163,2017-10-17,12,HO00001945,707,0.8201856148491881,11,2017-07-21,7,10
3164,1680,7,3164,2017-10-17,12,HO00001945,920,0.547619047619047,2,2017-07-21,14,11
3165,1920,7,3165,2017-10-17,12,HO00001945,897,0.4671875,1,2017-07-21,16,12
3166,2050,5,3166,2017-08-23,5,HO00001946,1878,0.9160975609756091,10,2017-07-21,15,0
3167,3980,7,3167,2017-08-23,5,HO00001946,3441,0.8645728643216081,9,2017-07-21,23,1
3168,3930,7,3168,2017-08-23,5,HO00001946,3335,0.848600508905852,5,2017-07-21,22,2
3169,1530,7,3169,2017-08-23,5,HO00001946,1209,0.7901960784313721,11,2017-07-21,10,3
3170,770,7,3170,2017-08-23,5,HO00001946,614,0.7974025974025971,6,2017-07-21,7,4
3171,110,1,3171,2017-08-23,5,HO00001946,59,0.536363636363636,8,2017-07-21,1,5
3172,372,2,3172,2017-09-07,7,HO00001947,299,0.8037634408602151,10,2017-07-24,3,0
3173,2262,7,3173,2017-09-07,7,HO00001947,2038,0.900972590627763,9,2017-07-24,20,1
3174,5150,7,3174,2017-09-07,7,HO00001947,3987,0.774174757281553,5,2017-07-24,23,2
3175,2735,7,3175,2017-09-07,7,HO00001947,1816,0.66398537477148,11,2017-07-24,13,3
3176,1572,7,3176,2017-09-07,7,HO00001947,1094,0.695928753180661,6,2017-07-24,12,4
3177,922,7,3177,2017-09-07,7,HO00001947,716,0.776572668112798,8,2017-07-24,8,5
3178,875,7,3178,2017-09-07,7,HO00001947,554,0.633142857142857,10,2017-07-24,7,6
3179,262,2,3179,2017-09-07,7,HO00001947,136,0.519083969465648,13,2017-07-24,2,7
3180,330,3,3180,2017-07-23,0,HO00001948,127,0.38484848484848405,10,2017-07-21,3,0
3181,550,5,3181,2017-07-26,1,HO00001954,447,0.8127272727272721,10,2017-07-21,5,0
3182,110,1,3182,2017-07-26,1,HO00001954,43,0.39090909090909004,9,2017-07-21,1,1
3183,220,2,3183,2017-07-23,0,HO00001955,164,0.745454545454545,10,2017-07-22,2,0
3184,2300,5,3184,2017-07-27,1,HO00001957,1851,0.8047826086956521,10,2017-07-21,10,0
3185,440,2,3185,2017-07-27,1,HO00001957,288,0.6545454545454541,9,2017-07-21,4,1
3186,220,2,3186,2017-07-23,0,HO00001960,99,0.45,10,2017-07-22,2,0
3187,8680,5,3187,2017-09-06,4,HO00001962,8133,0.9369815668202761,11,2017-08-11,28,0
3188,9300,7,3188,2017-09-06,4,HO00001962,6477,0.6964516129032251,6,2017-08-11,30,1
3189,2555,7,3189,2017-09-06,4,HO00001962,1485,0.5812133072407041,8,2017-08-11,15,2
3190,1082,7,3190,2017-09-06,4,HO00001962,754,0.696857670979667,10,2017-08-11,9,3
3191,120,1,3191,2017-09-06,4,HO00001962,60,0.5,13,2017-08-11,1,4
3192,1430,5,3192,2017-09-07,2,HO00001963,1296,0.9062937062937061,8,2017-08-25,13,0
3193,1040,7,3193,2017-09-07,2,HO00001963,927,0.8913461538461531,10,2017-08-25,9,1
3194,240,2,3194,2017-09-07,2,HO00001963,185,0.770833333333333,13,2017-08-25,2,2
3195,5270,5,3195,2017-10-17,8,HO00001964,4662,0.8846299810246671,6,2017-08-18,17,0
3196,3288,7,3196,2017-10-17,8,HO00001964,2527,0.768552311435523,8,2017-08-18,21,1
3197,5436,7,3197,2017-10-17,8,HO00001964,4004,0.7365710080941861,10,2017-08-18,21,2
3198,3410,7,3198,2017-10-17,8,HO00001964,1893,0.5551319648093841,13,2017-08-18,11,3
3199,1170,7,3199,2017-10-17,8,HO00001964,703,0.6008547008547,8,2017-08-18,7,4
3200,820,7,3200,2017-10-17,8,HO00001964,673,0.820731707317073,12,2017-08-18,7,5
3201,875,7,3201,2017-10-17,8,HO00001964,621,0.7097142857142851,11,2017-08-18,7,6
3202,1462,7,3202,2017-10-17,8,HO00001964,826,0.564979480164158,2,2017-08-18,12,7
3203,1900,7,3203,2017-10-17,8,HO00001964,1026,0.54,1,2017-08-18,16,8
3204,6260,5,3204,2017-08-21,2,HO00001965,4800,0.7667731629392971,5,2017-08-04,31,0
3205,2575,7,3205,2017-08-21,2,HO00001965,1023,0.39728155339805804,11,2017-08-04,15,1
3206,786,6,3206,2017-08-21,2,HO00001965,403,0.5127226463104321,6,2017-08-04,6,2
3207,1540,5,3207,2017-09-21,6,HO00001966,1352,0.8779220779220771,11,2017-08-11,14,0
3208,2802,7,3208,2017-09-21,6,HO00001966,1739,0.62062812276945,6,2017-08-11,16,1
3209,1080,7,3209,2017-09-21,6,HO00001966,739,0.684259259259259,8,2017-08-11,8,2
3210,1137,7,3210,2017-09-21,6,HO00001966,853,0.7502198768689531,10,2017-08-11,9,3
3211,917,7,3211,2017-09-21,6,HO00001966,689,0.7513631406761171,13,2017-08-11,7,4
3212,917,7,3212,2017-09-21,6,HO00001966,577,0.629225736095965,8,2017-08-11,7,5
3213,262,2,3213,2017-09-21,6,HO00001966,150,0.572519083969465,12,2017-08-11,2,6
3214,1100,5,3214,2017-08-03,1,HO00001967,777,0.7063636363636361,9,2017-07-28,10,0
3215,440,2,3215,2017-08-03,1,HO00001967,150,0.34090909090909005,5,2017-07-28,4,1
3216,3720,5,3216,2017-08-23,4,HO00001968,2469,0.663709677419354,9,2017-07-28,12,0
3217,2340,7,3217,2017-08-23,4,HO00001968,1668,0.7128205128205121,5,2017-07-28,14,1
3218,1619,7,3218,2017-08-23,4,HO00001968,1137,0.7022853613341561,11,2017-07-28,13,2
3219,1227,7,3219,2017-08-23,4,HO00001968,612,0.498777506112469,6,2017-07-28,8,3
3220,131,1,3220,2017-08-23,4,HO00001968,40,0.305343511450381,8,2017-07-28,1,4
3221,655,5,3221,2017-08-03,1,HO00001969,374,0.5709923664122131,9,2017-07-28,5,0
3222,262,2,3222,2017-08-03,1,HO00001969,157,0.5992366412213741,5,2017-07-28,2,1
3223,1100,5,3223,2017-08-10,2,HO00001970,981,0.8918181818181811,9,2017-07-28,10,0
3224,1540,7,3224,2017-08-10,2,HO00001970,1315,0.853896103896103,5,2017-07-28,14,1
3225,440,2,3225,2017-08-10,2,HO00001970,345,0.7840909090909091,11,2017-07-28,4,2
3226,120,1,3226,2017-07-28,0,HO00001972,34,0.28333333333333305,9,2017-07-28,1,0
3227,440,4,3227,2017-07-31,0,HO00001974,321,0.729545454545454,9,2017-07-28,4,0
3228,550,5,3228,2017-08-03,1,HO00001975,341,0.62,9,2017-07-28,5,0
3229,220,2,3229,2017-08-03,1,HO00001975,87,0.395454545454545,5,2017-07-28,2,1
3230,220,2,3230,2017-07-30,0,HO00001979,160,0.7272727272727271,9,2017-07-29,2,0
3231,330,3,3231,2017-08-06,0,HO00001980,202,0.6121212121212121,5,2017-08-04,3,0
3232,550,5,3232,2017-08-10,1,HO00001981,386,0.701818181818181,5,2017-08-04,5,0
3233,220,2,3233,2017-08-10,1,HO00001981,95,0.43181818181818105,11,2017-08-04,2,1
3234,812,5,3234,2017-08-10,1,HO00001982,338,0.416256157635468,5,2017-08-04,7,0
3235,220,2,3235,2017-08-10,1,HO00001982,54,0.245454545454545,11,2017-08-04,2,1
3236,550,5,3236,2017-08-10,1,HO00001986,322,0.585454545454545,5,2017-08-04,5,0
3237,220,2,3237,2017-08-10,1,HO00001986,63,0.28636363636363604,11,2017-08-04,2,1
3238,6680,5,3238,2017-08-23,2,HO00001989,4790,0.7170658682634731,11,2017-08-11,24,0
3239,3060,7,3239,2017-08-23,2,HO00001989,1339,0.437581699346405,6,2017-08-11,16,1
3240,240,1,3240,2017-08-23,2,HO00001989,59,0.24583333333333302,8,2017-08-11,2,2
3241,1200,5,3241,2017-08-23,2,HO00001990,1067,0.8891666666666661,11,2017-08-11,10,0
3242,1080,7,3242,2017-08-23,2,HO00001990,525,0.48611111111111105,6,2017-08-11,9,1
3243,120,1,3243,2017-08-23,2,HO00001990,43,0.358333333333333,8,2017-08-11,1,2
3244,990,5,3244,2017-08-23,2,HO00001991,834,0.8424242424242421,11,2017-08-11,9,0
3245,820,7,3245,2017-08-23,2,HO00001991,551,0.671951219512195,6,2017-08-11,7,1
3246,120,1,3246,2017-08-23,2,HO00001991,60,0.5,8,2017-08-11,1,2
3247,600,5,3247,2017-08-17,1,HO00001992,484,0.8066666666666661,11,2017-08-11,5,0
3248,240,2,3248,2017-08-17,1,HO00001992,87,0.36250000000000004,6,2017-08-11,2,1
3249,1650,5,3249,2017-09-10,4,HO00001993,1498,0.9078787878787871,11,2017-08-11,15,0
3250,1880,7,3250,2017-09-10,4,HO00001993,1684,0.8957446808510631,6,2017-08-11,16,1
3251,1010,7,3251,2017-09-10,4,HO00001993,897,0.888118811881188,8,2017-08-11,9,2
3252,770,7,3252,2017-09-10,4,HO00001993,627,0.8142857142857141,10,2017-08-11,7,3
3253,482,4,3253,2017-09-10,4,HO00001993,344,0.7136929460580911,13,2017-08-11,4,4
3254,1200,5,3254,2017-08-17,1,HO00001994,925,0.770833333333333,11,2017-08-11,10,0
3255,480,2,3255,2017-08-17,1,HO00001994,171,0.35625,6,2017-08-11,4,1
3256,440,4,3256,2017-08-14,0,HO00001995,230,0.522727272727272,11,2017-08-11,4,0
3257,550,5,3257,2017-08-17,1,HO00001996,458,0.8327272727272721,11,2017-08-11,5,0
3258,220,2,3258,2017-08-17,1,HO00001996,62,0.281818181818181,6,2017-08-11,2,1
3259,600,5,3259,2017-08-23,2,HO00001999,547,0.9116666666666661,11,2017-08-11,5,0
3260,790,7,3260,2017-08-23,2,HO00001999,638,0.8075949367088601,6,2017-08-11,7,1
3261,110,1,3261,2017-08-23,2,HO00001999,56,0.509090909090909,8,2017-08-11,1,2
3262,650,2,3262,2017-08-17,0,HO00002000,578,0.889230769230769,6,2017-08-16,4,0
3263,550,5,3263,2017-08-23,1,HO00002001,352,0.64,6,2017-08-18,5,0
3264,110,1,3264,2017-08-23,1,HO00002001,58,0.527272727272727,8,2017-08-18,1,1
3265,1451,5,3265,2017-10-05,7,HO00002002,1174,0.809097174362508,6,2017-08-18,13,0
3266,1061,7,3266,2017-10-05,7,HO00002002,915,0.8623939679547591,8,2017-08-18,9,1
3267,840,7,3267,2017-10-05,7,HO00002002,727,0.8654761904761901,10,2017-08-18,7,2
3268,960,7,3268,2017-10-05,7,HO00002002,815,0.848958333333333,13,2017-08-18,8,3
3269,960,7,3269,2017-10-05,7,HO00002002,805,0.8385416666666661,8,2017-08-18,8,4
3270,840,7,3270,2017-10-05,7,HO00002002,750,0.892857142857142,12,2017-08-18,7,5
3271,820,7,3271,2017-10-05,7,HO00002002,733,0.89390243902439,11,2017-08-18,7,6
3272,240,2,3272,2017-10-05,7,HO00002002,212,0.8833333333333331,2,2017-08-18,2,7
3273,790,5,3273,2017-08-23,1,HO00002003,224,0.28354430379746803,6,2017-08-18,7,0
3274,110,1,3274,2017-08-23,1,HO00002003,5,0.045454545454545005,8,2017-08-18,1,1
3275,770,5,3275,2017-08-23,1,HO00002004,416,0.54025974025974,6,2017-08-18,7,0
3276,110,1,3276,2017-08-23,1,HO00002004,53,0.48181818181818103,8,2017-08-18,1,1
3277,22554,6,3277,2017-10-17,7,HO00002009,19946,0.884366409506074,8,2017-08-24,103,0
3278,7960,7,3278,2017-10-17,7,HO00002009,4429,0.5564070351758791,10,2017-08-24,41,1
3279,3820,7,3279,2017-10-17,7,HO00002009,2845,0.7447643979057591,13,2017-08-24,16,2
3280,1940,7,3280,2017-10-17,7,HO00002009,1339,0.6902061855670101,8,2017-08-24,14,3
3281,990,7,3281,2017-10-17,7,HO00002009,843,0.8515151515151511,12,2017-08-24,9,4
3282,770,7,3282,2017-10-17,7,HO00002009,635,0.8246753246753241,11,2017-08-24,7,5
3283,1370,7,3283,2017-10-17,7,HO00002009,563,0.410948905109489,2,2017-08-24,12,6
3284,1610,7,3284,2017-10-17,7,HO00002009,683,0.42422360248447205,1,2017-08-24,14,7
3285,1400,5,3285,2017-09-14,3,HO00002010,1093,0.780714285714285,8,2017-08-25,12,0
3286,2140,7,3286,2017-09-14,3,HO00002010,1844,0.8616822429906541,10,2017-08-25,18,1
3287,2030,7,3287,2017-09-14,3,HO00002010,1744,0.85911330049261,13,2017-08-25,9,2
3288,1040,2,3288,2017-09-14,3,HO00002010,571,0.549038461538461,8,2017-08-25,4,3
3289,550,5,3289,2017-08-31,1,HO00002012,429,0.78,8,2017-08-25,5,0
3290,220,2,3290,2017-08-31,1,HO00002012,176,0.8,10,2017-08-25,2,1
3291,240,2,3291,2017-08-26,0,HO00002013,48,0.2,8,2017-08-25,2,0
3292,600,5,3292,2017-08-30,1,HO00002014,379,0.631666666666666,8,2017-08-25,5,0
3293,120,1,3293,2017-08-30,1,HO00002014,26,0.216666666666666,10,2017-08-25,1,1
3294,550,5,3294,2017-08-31,1,HO00002015,387,0.7036363636363631,8,2017-08-25,5,0
3295,220,2,3295,2017-08-31,1,HO00002015,77,0.35000000000000003,10,2017-08-25,2,1
3296,550,5,3296,2017-08-31,1,HO00002017,486,0.8836363636363631,8,2017-08-25,5,0
3297,220,2,3297,2017-08-31,1,HO00002017,176,0.8,10,2017-08-25,2,1
3298,1320,5,3298,2017-09-07,1,HO00002019,899,0.681060606060605,10,2017-09-01,12,0
3299,440,2,3299,2017-09-07,1,HO00002019,114,0.25909090909090904,13,2017-09-01,4,1
3300,2720,5,3300,2017-09-07,1,HO00002021,1994,0.733088235294117,10,2017-09-01,12,0
3301,840,2,3301,2017-09-07,1,HO00002021,388,0.46190476190476104,13,2017-09-01,4,1
3302,1310,5,3302,2017-09-28,4,HO00002023,1000,0.763358778625954,10,2017-09-01,10,0
3303,2254,7,3303,2017-09-28,4,HO00002023,1765,0.783052351375332,13,2017-09-01,16,1
3304,1996,7,3304,2017-09-28,4,HO00002023,1499,0.7510020040080161,8,2017-09-01,17,2
3305,1252,7,3305,2017-09-28,4,HO00002023,877,0.700479233226837,12,2017-09-01,11,3
3306,262,2,3306,2017-09-28,4,HO00002023,192,0.732824427480915,11,2017-09-01,2,4
3307,440,4,3307,2017-09-04,0,HO00002024,308,0.7000000000000001,10,2017-09-01,4,0
3308,550,5,3308,2017-09-07,1,HO00002025,410,0.745454545454545,10,2017-09-01,5,0
3309,220,2,3309,2017-09-07,1,HO00002025,143,0.65,13,2017-09-01,2,1
3310,880,5,3310,2017-09-20,3,HO00002026,761,0.864772727272727,10,2017-09-01,8,0
3311,1210,7,3311,2017-09-20,3,HO00002026,1044,0.862809917355371,13,2017-09-01,11,1
3312,770,7,3312,2017-09-20,3,HO00002026,559,0.725974025974025,8,2017-09-01,7,2
3313,110,1,3313,2017-09-20,3,HO00002026,69,0.6272727272727271,12,2017-09-01,1,3
3314,550,5,3314,2017-09-07,1,HO00002027,500,0.9090909090909091,10,2017-09-01,5,0
3315,440,2,3315,2017-09-07,1,HO00002027,378,0.859090909090909,13,2017-09-01,4,1
3316,550,5,3316,2017-09-05,0,HO00002029,286,0.52,10,2017-09-01,5,0
3317,1320,5,3317,2017-09-21,3,HO00002031,1162,0.88030303030303,10,2017-09-01,12,0
